date,open,high,low,close,volume,fng_value
12/11/2022,17020,17054,16610,16788,31599450.66,21
13/11/2022,16788,17240,16263,16310,44100803.85,22
14/11/2022,16300,17130,15784,16589,132120437.4,24
15/11/2022,16586,17095,16511,16874,95057980.59,22
16/11/2022,16875,16980,16371,16654,67212220.26,23
17/11/2022,16655,16724,16412,16686,41025315.75,20
18/11/2022,16687,16971,16540,16683,44598337.24,23
19/11/2022,16683,16799,16548,16690,22988745.87,23
20/11/2022,16687,16730,16169,16256,29700634.78,24
21/11/2022,16250,16269,15479,15766,88817568.69,21
22/11/2022,15757,16281,15613,16197,60229428.19,22
23/11/2022,16199,16647,16150,16603,58198381.86,22
24/11/2022,16594,16783,16456,16591,35529368.7,20
25/11/2022,16589,16604,16339,16508,33733026.3,20
26/11/2022,16511,16685,16387,16454,24740914.12,22
27/11/2022,16451,16587,16402,16424,19541188.26,26
28/11/2022,16420,16477,16004,16210,52758715.82,28
29/11/2022,16205,16529,16102,16434,37976850.66,26
30/11/2022,16437,17223,16430,17170,76276476.08,29
01/12/2022,17166,17250,16864,16977,54450178.31,27
02/12/2022,16976,17102,16800,17095,39814816.57,27
03/12/2022,17095,17150,16868,16886,19875035.53,27
04/12/2022,16893,17195,16890,17114,27443182.1,26
05/12/2022,17113,17418,16879,16968,38203784.17,26
06/12/2022,16968,17101,16914,17087,22270704.12,25
07/12/2022,17091,17131,16736,16836,19957281.31,29
08/12/2022,16838,17296,16734,17229,29714744.27,25
09/12/2022,17229,17353,17073,17128,21011014.35,26
10/12/2022,17129,17223,17100,17128,11608361.67,27
11/12/2022,17128,17264,17080,17091,21181863.91,26
12/12/2022,17089,17240,16881,17209,29170227.74,27
13/12/2022,17214,18106,17093,17772,68224308.98,27
14/12/2022,17771,18373,17667,17803,68307717.32,30
15/12/2022,17806,17853,17288,17362,32768547.83,31
16/12/2022,17361,17525,16572,16633,47470055.73,29
17/12/2022,16635,16794,16596,16781,18700247.07,28
18/12/2022,16780,16850,16676,16749,11657151.88,26
19/12/2022,16744,16815,16293,16446,35481283.66,29
20/12/2022,16441,17046,16402,16898,35755811.32,29
21/12/2022,16899,16919,16719,16824,27234141.03,26
22/12/2022,16823,16863,16570,16821,32738800.94,28
23/12/2022,16821,16916,16750,16779,35880996.97,27
24/12/2022,16779,16848,16779,16839,16170939.78,29
25/12/2022,16839,16850,16731,16828,12081924.66,29
26/12/2022,16828,16933,16801,16917,12380824.36,28
27/12/2022,16920,16961,16588,16700,36818557.89,27
28/12/2022,16699,16772,16465,16540,36731836.28,28
29/12/2022,16540,16650,16486,16628,25946992.49,28
30/12/2022,16628,16650,16337,16603,36919160.37,28
31/12/2022,16602,16627,16471,16528,9957035.294,25
01/01/2023,16530,16622,16496,16615,7872730.942,26
02/01/2023,16615,16782,16552,16673,17452086.55,27
03/01/2023,16668,16766,16605,16670,23139159.68,26
04/01/2023,16673,16984,16652,16849,34338769.53,29
05/01/2023,16847,16871,16755,16826,19040628.31,29
06/01/2023,16826,17024,16669,16950,29468926.81,26
07/01/2023,16951,16975,16907,16945,8875018.722,25
08/01/2023,16946,17163,16915,17119,13978897.66,25
09/01/2023,17124,17393,17108,17179,38023109.52,25
10/01/2023,17177,17490,17147,17446,23629475.58,26
11/01/2023,17448,17992,17318,17930,34146830.03,26
12/01/2023,17948,19114,17911,18853,96613300.52,30
13/01/2023,18852,19991,18720,19931,75045681.26,31
14/01/2023,19936,21247,19895,20960,143439459,46
15/01/2023,20961,21052,20549,20885,28251562.59,52
16/01/2023,20879,21456,20634,21189,68587885.56,45
17/01/2023,21186,21594,20863,21134,48658865.84,51
18/01/2023,21136,21646,20358,20670,78437621.35,52
19/01/2023,20678,21185,20654,21086,50430768.19,45
20/01/2023,21085,22750,20869,22678,66608627.45,51
21/01/2023,22670,23362,22442,22783,68650420.74,53
22/01/2023,22791,23076,22314,22717,35187968.27,53
23/01/2023,22708,23167,22525,22922,38945314.13,50
24/01/2023,22922,23162,22473,22637,44226634.12,52
25/01/2023,22636,23815,22334,23054,59528204.47,51
26/01/2023,23063,23282,22866,23010,33887856.55,54
27/01/2023,23011,23500,22541,23083,48167445.56,55
28/01/2023,23082,23187,22894,23033,19217634.81,52
29/01/2023,23031,23954,22981,23746,38491857.46,55
30/01/2023,23748,23799,22504,22831,47530094.67,61
31/01/2023,22831,23318,22724,23127,36031509.65,51
01/02/2023,23134,23810,22768,23735,58590379.3,56
02/02/2023,23736,24258,23377,23498,61319970.22,60
03/02/2023,23503,23719,23212,23434,40823694.83,60
04/02/2023,23421,23582,23266,23330,18167792.19,58
05/02/2023,23328,23428,22766,22937,34990429.05,58
06/02/2023,22942,23148,22643,22763,39416475.55,56
07/02/2023,22761,23338,22751,23252,64140075.68,54
08/02/2023,23246,23439,22686,22961,28388323.73,58
09/02/2023,22965,23003,21700,21802,49289636.43,55
10/02/2023,21803,21939,21454,21639,32544909.68,48
11/02/2023,21631,21904,21610,21868,15293878.99,49
12/02/2023,21868,22086,21649,21789,32286630.14,50
13/02/2023,21790,21897,21376,21790,41902985.13,48
14/02/2023,21790,22316,21569,22211,45142587.19,50
15/02/2023,22208,24374,22064,24332,56358710.39,53
16/02/2023,24332,25270,23520,23521,85494136.66,62
17/02/2023,23518,25014,23369,24580,81817755,61
18/02/2023,24577,24869,24450,24640,17770089.99,60
19/02/2023,24638,25183,24211,24296,41720074.69,60
20/02/2023,24271,25118,23862,24843,45426363.34,58
21/02/2023,24843,25250,24165,24450,61273102.99,60
22/02/2023,24450,24474,23594,24188,47214001.46,59
23/02/2023,24188,24590,23636,23939,47884755.9,56
24/02/2023,23939,24124,22865,23189,64530087.88,53
25/02/2023,23186,23215,22770,23161,19996563.93,52
26/02/2023,23166,23678,23068,23562,24014411.32,51
27/02/2023,23560,23890,23126,23493,41538577.91,50
28/02/2023,23497,23594,23048,23136,27432462.49,53
01/03/2023,23146,23990,23040,23634,41313339.72,50
02/03/2023,23632,23791,23206,23466,25599134.01,51
03/03/2023,23469,23477,22000,22359,64349698.27,50
04/03/2023,22359,22401,22170,22347,13594745.53,50
05/03/2023,22347,22652,22212,22428,21186931.59,47
06/03/2023,22427,22590,22263,22407,25907751.59,48
07/03/2023,22414,22547,21931,22200,40797435.98,49
08/03/2023,22197,22275,21590,21704,32060802.18,50
09/03/2023,21697,21824,20043,20367,68700927.86,44
10/03/2023,20368,20368,19569,20220,94937689.18,34
11/03/2023,20226,20874,19893,20618,74038291.12,33
12/03/2023,20615,22269,20456,22183,79847590.41,33
13/03/2023,22190,24618,21900,24209,163126675.4,49
14/03/2023,24210,26533,24070,24750,197159075,56
15/03/2023,24745,25273,23940,24368,106450285.2,50
16/03/2023,24361,25217,24229,25050,60892797.33,52
17/03/2023,25051,27818,24954,27466,141897122.6,51
18/03/2023,27466,27776,26707,26980,79153839.35,64
19/03/2023,26992,28474,26900,28054,73381198.99,63
20/03/2023,28081,28567,27231,27815,111206973,66
21/03/2023,27808,28497,27436,28192,83310638.33,68
22/03/2023,28184,28936,26688,27320,137261428.3,62
23/03/2023,27320,28818,27187,28343,90687807.84,57
24/03/2023,28352,29380,27043,27493,76690335.51,61
25/03/2023,27497,27810,27210,27499,26504592.37,64
26/03/2023,27493,28217,27453,28004,30810093.51,64
27/03/2023,27992,28051,26541,27142,61312799.16,64
28/03/2023,27142,27514,26647,27272,58281408.58,59
29/03/2023,27272,28650,27258,28353,61293881.89,57
30/03/2023,28353,29170,27706,28039,81669921.14,60
31/03/2023,28036,28653,27533,28476,65528468.95,63
01/04/2023,28476,28816,28237,28469,18685252.12,61
02/04/2023,28469,28544,27891,28186,19447839.42,63
03/04/2023,28179,28506,27236,27816,66569980.79,63
04/04/2023,27820,28447,27686,28178,36479164.44,62
05/04/2023,28179,28782,27823,28183,44425069.76,62
06/04/2023,28181,28199,27723,28051,29870951.53,63
07/04/2023,28054,28118,27797,27931,12191312.83,64
08/04/2023,27931,28174,27891,27969,11684417.24,61
09/04/2023,27968,28544,27833,28340,20363640.62,61
10/04/2023,28353,29789,28184,29652,80406533.92,62
11/04/2023,29657,30575,29617,30246,81343740.46,68
12/04/2023,30255,30503,29689,29903,57621345.15,65
13/04/2023,29914,30614,29889,30410,45734641.2,61
14/04/2023,30411,31035,30001,30498,77469207.84,68
15/04/2023,30498,30620,30249,30332,17005335.71,68
16/04/2023,30327,30567,30157,30330,19921096.97,68
17/04/2023,30328,30337,29247,29448,61163582.24,69
18/04/2023,29452,30483,29122,30395,55545878.14,58
19/04/2023,30388,30423,28603,28827,111534446.2,63
20/04/2023,28814,29098,28005,28238,69184887.45,52
21/04/2023,28240,28362,27140,27254,66933090.3,50
22/04/2023,27253,27883,27137,27817,28107614.54,53
23/04/2023,27820,27820,27347,27596,22022864.38,56
24/04/2023,27594,27998,26981,27512,61534852.6,53
25/04/2023,27515,28392,27197,28300,53038904.91,53
26/04/2023,28306,30022,27242,28428,150019873.3,56
27/04/2023,28427,29887,28389,29485,110527641,59
28/04/2023,29486,29600,28922,29333,71838716.31,64
29/04/2023,29339,29460,29061,29247,27272231.21,64
30/04/2023,29252,29961,29115,29235,41374981.71,60
01/05/2023,29254,29344,27666,28079,81818354.5,63
02/05/2023,28079,28894,27876,28680,55511760.17,55
03/05/2023,28682,29276,28138,29033,82408786.1,64
04/05/2023,29043,29378,28691,28851,47785312.04,64
05/05/2023,28860,29701,28832,29547,56823896.43,61
06/05/2023,29537,29851,28422,28911,41723538.37,60
07/05/2023,28909,29194,28444,28472,29082928.14,64
08/05/2023,28485,28667,27290,27690,81319968.02,60
09/05/2023,27688,27841,27372,27650,43508125.65,51
10/05/2023,27648,28328,26842,27618,78682094.6,52
11/05/2023,27624,27640,26720,26991,57406377.68,52
12/05/2023,26987,27093,25800,26811,129845202.8,49
13/05/2023,26816,27052,26710,26789,34003402.17,48
14/05/2023,26805,27202,26598,26933,35703306.43,48
15/05/2023,26933,27666,26736,27166,49038149.74,50
16/05/2023,27166,27300,26868,27037,46783138.6,54
17/05/2023,27037,27488,26550,27404,72712886.26,50
18/05/2023,27413,27481,26374,26818,53302834.24,51
19/05/2023,26824,27176,26651,26893,34348620.3,48
20/05/2023,26889,27153,26840,27115,16350870.95,48
21/05/2023,27123,27277,26688,26750,17498443.98,52
22/05/2023,26753,27078,26547,26856,29860485.13,49
23/05/2023,26854,27478,26810,27226,31974748.96,50
24/05/2023,27225,27225,26076,26325,58297867.14,50
25/05/2023,26325,26611,25878,26478,43604654.54,51
26/05/2023,26486,26937,26338,26718,44514923.18,49
27/05/2023,26716,26893,26566,26872,17103057.55,48
28/05/2023,26875,28248,26785,28072,46758105.08,50
29/05/2023,28071,28452,27542,27749,46748139.08,52
30/05/2023,27748,28054,27570,27706,43430572.86,51
31/05/2023,27701,27840,26857,27219,50721960.12,51
01/06/2023,27220,27356,26625,26826,53768886.32,52
02/06/2023,26821,27300,26519,27251,45548260.36,50
03/06/2023,27250,27332,26937,27076,20914096.23,53
04/06/2023,27072,27451,26963,27125,21426025.68,52
05/06/2023,27114,27138,25389,25739,98775737.31,53
06/06/2023,25730,27357,25350,27236,107996503.3,44
07/06/2023,27252,27388,26140,26348,78959817,53
08/06/2023,26347,26809,26225,26510,40571581.12,50
09/06/2023,26507,26778,26289,26484,28067702.68,50
10/06/2023,26486,26528,25420,25857,79498439.84,49
11/06/2023,25857,26209,25657,25941,26485563.34,47
12/06/2023,25940,26103,25634,25906,45621125.28,47
13/06/2023,25906,26422,25718,25934,49170033.25,45
14/06/2023,25935,26078,24819,25127,69027102.67,46
15/06/2023,25125,25729,24756,25573,73661553.71,41
16/06/2023,25567,26485,25188,26333,67329278.08,47
17/06/2023,26333,26785,26173,26507,30628446.9,47
18/06/2023,26513,26685,26267,26340,26490517.25,49
19/06/2023,26336,27050,26260,26842,49093084.99,47
20/06/2023,26840,28441,26651,28315,88442295.03,49
21/06/2023,28316,30755,28280,30009,181363687.8,59
22/06/2023,30010,30505,29600,29889,112903650.1,65
23/06/2023,29891,31458,29820,30716,134793652.8,65
24/06/2023,30703,30821,30287,30548,37016079.39,62
25/06/2023,30550,31047,30295,30477,45114223.77,64
26/06/2023,30480,30657,29941,30274,62427387.02,55
27/06/2023,30278,31025,30235,30696,64079682.36,59
28/06/2023,30697,30712,29868,30079,56173906.06,62
29/06/2023,30078,30825,30041,30444,58593080.88,54
30/06/2023,30445,31268,29508,30469,150650623.1,56
01/07/2023,30469,30647,30321,30592,18475574.61,59
02/07/2023,30590,30785,30175,30616,33414363.03,63
03/07/2023,30616,31378,30587,31158,48279116.68,62
04/07/2023,31165,31327,30637,30771,26109947.69,64
05/07/2023,30767,30866,30206,30501,35975604.69,61
06/07/2023,30498,31500,29868,29912,92357302.12,56
07/07/2023,29901,30445,29722,30348,57250622.46,55
08/07/2023,30348,30383,30056,30293,18266496.71,58
09/07/2023,30293,30439,30073,30167,19321504.34,55
10/07/2023,30170,31037,29964,30421,57784248.61,56
11/07/2023,30417,30804,30310,30621,39042351.44,57
12/07/2023,30631,30960,30219,30382,52701217.82,64
13/07/2023,30383,31818,30259,31471,95621827.9,57
14/07/2023,31474,31635,29961,30331,81526239.36,60
15/07/2023,30328,30403,30260,30301,14642378.64,56
16/07/2023,30300,30442,30067,30253,30243191.43,57
17/07/2023,30247,30341,29675,30154,54597203.89,54
18/07/2023,30144,30244,29521,29868,48901892.05,56
19/07/2023,29862,30188,29757,29919,43289329.18,50
20/07/2023,29917,30414,29567,29806,42663174.46,56
21/07/2023,29806,30051,29735,29908,35821824.11,50
22/07/2023,29908,29995,29640,29789,18778741.3,52
23/07/2023,29790,30342,29742,30085,23059167.74,54
24/07/2023,30085,30099,28842,29177,82216063.19,55
25/07/2023,29176,29362,29054,29224,35463069.59,50
26/07/2023,29224,29678,29100,29354,44537106.5,51
27/07/2023,29353,29563,29081,29219,38383355.51,51
28/07/2023,29214,29525,29121,29317,36396592.03,52
29/07/2023,29316,29404,29251,29360,11816975.56,52
30/07/2023,29360,29446,29034,29279,23194205.6,52
31/07/2023,29279,29511,29115,29231,26304125.81,50
01/08/2023,29221,29715,28574,29696,68383063.52,53
02/08/2023,29697,30025,28929,29164,58038438.4,53
03/08/2023,29157,29395,28925,29176,39669218.52,52
04/08/2023,29175,29306,28784,29077,41598570.24,54
05/08/2023,29075,29107,28950,29049,9856684.568,50
06/08/2023,29049,29159,28962,29042,14353637.54,49
07/08/2023,29041,29244,28671,29181,42035097.57,49
08/08/2023,29186,30210,29107,29764,75844885.74,54
09/08/2023,29776,30119,29352,29565,39678647.38,50
10/08/2023,29565,29703,29294,29423,32108089.75,53
11/08/2023,29424,29525,29222,29398,24682073.86,51
12/08/2023,29398,29465,29350,29415,10284565.97,54
13/08/2023,29415,29443,29254,29284,10458920.01,54
14/08/2023,29280,29659,29086,29408,37674818.69,50
15/08/2023,29408,29455,29060,29172,31535236.62,53
16/08/2023,29171,29224,28693,28701,51606584.2,52
17/08/2023,28692,28757,26266,26642,131866147.5,50
18/08/2023,26632,26813,25601,26051,68766518.26,37
19/08/2023,26051,26264,25798,26097,26654152.58,39
20/08/2023,26097,26297,25979,26192,18646949.93,37
21/08/2023,26193,26240,25828,26125,42044390.07,38
22/08/2023,26125,26137,25350,26042,46495023.33,37
23/08/2023,26048,26800,25805,26431,65351366.18,37
24/08/2023,26429,26562,25852,26168,43926341.64,41
25/08/2023,26169,26281,25748,26048,50134792.15,39
26/08/2023,26050,26102,25976,26008,6477110.825,38
27/08/2023,26007,26168,25962,26090,10424764.77,38
28/08/2023,26087,26223,25856,26103,31645830.6,39
29/08/2023,26103,28142,25913,27726,127030054.3,39
30/08/2023,27722,27757,27006,27300,56910799.87,49
31/08/2023,27302,27537,25683,25932,72861964.12,52
01/09/2023,25927,26134,25333,25798,50839835.3,40
02/09/2023,25801,25980,25753,25870,14433562.26,39
03/09/2023,25870,26112,25807,25970,18686404.88,40
04/09/2023,25972,26081,25646,25819,27980160.01,40
05/09/2023,25827,25862,25547,25783,25955227.45,40
06/09/2023,25779,26000,25386,25748,32911311.73,42
07/09/2023,25750,26417,25600,26245,43234752.71,41
08/09/2023,26256,26429,25652,25908,42734669.55,46
09/09/2023,25908,25927,25801,25899,11294319.76,41
10/09/2023,25899,26018,25588,25836,22655887.92,40
11/09/2023,25839,25881,24920,25155,50714558.47,40
12/09/2023,25157,26529,25129,25844,83151583.65,30
13/09/2023,25842,26395,25762,26226,41077192.56,41
14/09/2023,26229,26849,26143,26529,55366713.44,45
15/09/2023,26529,26878,26228,26607,36952041.18,45
16/09/2023,26609,26767,26459,26571,16200705.47,43
17/09/2023,26571,26618,26414,26535,13877245.53,46
18/09/2023,26533,27422,26382,26770,53963760.18,46
19/09/2023,26766,27486,26682,27214,51345486.44,46
20/09/2023,27220,27389,26852,27128,61440538.6,47
21/09/2023,27124,27177,26376,26563,41360067.74,47
22/09/2023,26568,26733,26479,26581,18168087.81,43
23/09/2023,26577,26634,26519,26583,6999905.137,47
24/09/2023,26582,26730,26148,26248,20441425.27,44
25/09/2023,26215,26436,25977,26297,34380332.52,47
26/09/2023,26298,26386,26085,26208,23183122.33,46
27/09/2023,26203,26823,26095,26361,48654373.92,44
28/09/2023,26361,27297,26325,27026,74689273.37,46
29/09/2023,27029,27235,26682,26911,41351848.96,48
30/09/2023,26910,27093,26884,26966,14362276.47,47
01/10/2023,26965,28053,26959,27995,35403748.1,48
02/10/2023,27995,28592,27333,27507,70912307.44,50
03/10/2023,27509,27670,27170,27435,35780256.81,50
04/10/2023,27431,27831,27221,27790,35432557.31,49
05/10/2023,27787,28125,27369,27417,42100952.09,48
06/10/2023,27420,28301,27185,27948,48035724.14,50
07/10/2023,27945,28034,27864,27971,9929765.535,49
08/10/2023,27976,28104,27715,27933,15633759.69,50
09/10/2023,27930,27996,27280,27594,32746476.26,50
10/10/2023,27598,27733,27294,27395,32424275.7,50
11/10/2023,27394,27474,26533,26874,54897599.49,47
12/10/2023,26870,26933,26545,26756,29430796.4,45
13/10/2023,26744,27108,26675,26867,34715599.41,44
14/10/2023,26867,26981,26800,26855,11325285.23,47
15/10/2023,26858,27299,26814,27174,20604808.34,45
16/10/2023,27161,29900,27123,28518,136470591.6,47
17/10/2023,28520,28627,28081,28408,52977543.44,52
18/10/2023,28408,28984,28156,28328,40029627.73,50
19/10/2023,28327,28916,28138,28733,44442473.21,52
20/10/2023,28734,30233,28595,29688,82277110.87,53
21/10/2023,29682,30364,29483,29927,27480823.97,63
22/10/2023,29921,30247,29678,30002,27659116.86,53
23/10/2023,30007,34283,29898,33074,169562663.7,53
24/10/2023,33090,35198,32852,33917,186647800,66
25/10/2023,33928,35138,33686,34498,86756880.55,72
26/10/2023,34494,34834,33738,34165,70986879.53,71
27/10/2023,34148,34245,33407,33906,71000443.71,70
28/10/2023,33902,34506,33878,34091,26347421.54,65
29/10/2023,34090,34755,33945,34538,32788075.7,72
30/10/2023,34549,34860,34095,34495,63579692.62,68
31/10/2023,34489,34730,34061,34661,54254434.35,66
01/11/2023,34667,35612,34102,35440,74359009.58,66
02/11/2023,35440,35968,34320,34937,57183398.89,72
03/11/2023,34947,34947,34132,34727,46757363.34,65
04/11/2023,34734,35276,34609,35086,27687518.41,68
05/11/2023,35086,35396,34495,35045,28600379.56,70
06/11/2023,35043,35290,34766,35042,37460589.43,74
07/11/2023,35061,35891,34530,35414,63248136.49,68
08/11/2023,35417,36150,35111,35640,48625635.47,66
09/11/2023,35633,37978,35578,36693,110676451.1,69
10/11/2023,36700,37558,36343,37319,60555243.97,70
11/11/2023,37350,37422,36673,37152,30030211.77,70
12/11/2023,37136,37237,36758,37086,20381071.7,73
13/11/2023,37085,37421,36355,36485,55111292.35,72
14/11/2023,36474,36749,35002,35564,61064995.85,69
15/11/2023,35558,37975,35378,37877,94459966.44,60
16/11/2023,37886,37960,35539,36165,75041583.79,70
17/11/2023,36167,36800,35891,36625,69480570.79,63
18/11/2023,36626,36851,36211,36590,21977299.25,69
19/11/2023,36591,37520,36420,37426,46739958.16,66
20/11/2023,37426,37769,36716,37480,92460275.46,69
21/11/2023,37473,37664,35758,35758,94234608.91,71
22/11/2023,35762,37865,35651,37424,77474128.87,62
23/11/2023,37432,37649,36886,37301,38136788.07,66
24/11/2023,37312,38437,37266,37746,68019490.39,66
25/11/2023,37750,37908,37619,37809,15881178.96,73
26/11/2023,37811,37837,37173,37460,35837370.02,73
27/11/2023,37467,37574,36727,37240,54419115.54,66
28/11/2023,37256,38420,36883,37839,110837220.1,68
29/11/2023,37842,38457,37597,37863,60466296.34,72
30/11/2023,37864,38173,37510,37719,46714820.91,74
01/12/2023,37731,39000,37628,38707,61340698.36,71
02/12/2023,38707,39725,38663,39474,39844232.48,74
03/12/2023,39474,40210,39304,39989,41205910.78,73
04/12/2023,39988,42404,39988,41985,103163134.6,74
05/12/2023,41979,44490,41415,44075,104974257.1,75
06/12/2023,44087,44282,43419,43764,69623939.4,72
07/12/2023,43764,44044,42849,43291,66563236.42,72
08/12/2023,43296,44729,43078,44193,75581529.54,72
09/12/2023,44210,44362,43605,43712,45432485.8,73
10/12/2023,43710,44038,43582,43786,38217545.04,74
11/12/2023,43786,43801,40181,41242,175752178.2,74
12/12/2023,41232,42071,40649,41458,66770630.23,67
13/12/2023,41483,43440,40589,42888,113431745.3,65
14/12/2023,42899,43409,41509,43031,86151410.8,72
15/12/2023,43047,43082,41664,41925,73533038.5,70
16/12/2023,41926,42676,41639,42246,29676854.98,67
17/12/2023,42228,42364,41266,41345,51438999.92,73
18/12/2023,41337,42732,40513,42650,99385837.4,65
19/12/2023,42664,43456,41794,42258,96178064.59,73
20/12/2023,42257,44291,42207,43665,111529260.1,74
21/12/2023,43667,44240,43305,43873,80858037.64,70
22/12/2023,43871,44409,43430,44002,55560915.05,74
23/12/2023,44011,44027,43347,43733,33359889.5,70
24/12/2023,43730,43954,42700,43033,40213324.25,71
25/12/2023,43015,43807,42771,43591,35259115.51,73
26/12/2023,43587,43605,41639,42510,105293508.2,71
27/12/2023,42511,43698,42121,43473,88222963.74,73
28/12/2023,43468,43812,42288,42583,60067657.1,73
29/12/2023,42587,43128,41306,42072,115277719,65
30/12/2023,42069,42599,41529,42148,39249150.05,68
31/12/2023,42148,42867,41976,42258,50402221.99,67
01/01/2024,42258,44192,42188,44187,72179403.42,65
02/01/2024,44187,45922,44167,44970,177571198.6,71
03/01/2024,44972,45510,41454,42865,170638194.6,70
04/01/2024,42863,44795,42656,44186,128940021.6,68
05/01/2024,44195,44366,42500,44184,139421126.7,72
06/01/2024,44189,44253,43440,43999,43142735.32,70
07/01/2024,43988,44500,43636,43944,76789585.55,71
08/01/2024,43936,47281,43213,46995,170914282.7,71
09/01/2024,47012,47897,44903,46124,186021543.2,76
10/01/2024,46103,47751,44304,46681,188663711.8,73
11/01/2024,46678,49048,45600,46360,207369365.3,76
12/01/2024,46343,46516,41509,42778,222740373.3,71
13/01/2024,42772,43246,42440,42843,44777559.16,64
14/01/2024,42834,43060,41704,41715,52404758.32,60
15/01/2024,41701,43324,41680,42493,61869181.45,52
16/01/2024,42483,43566,42056,43131,102168295.5,64
17/01/2024,43128,43187,42172,42738,71360410.32,60
18/01/2024,42738,42871,40600,41283,92210750.72,63
19/01/2024,41250,42152,40258,41628,109809602.3,51
20/01/2024,41622,41854,41428,41673,31314503.65,52
21/01/2024,41658,41849,41485,41560,19406303.56,56
22/01/2024,41555,41649,39437,39528,119879814.2,55
23/01/2024,39515,40133,38505,39868,109295863.8,50
24/01/2024,39849,40515,39461,40074,106134443.2,48
25/01/2024,40074,40278,39531,39916,91640429.42,52
26/01/2024,39929,42233,39808,41818,147436980.9,49
27/01/2024,41817,42187,41396,42124,33202096.03,55
28/01/2024,42126,42824,41629,42026,56916423.37,54
29/01/2024,42027,43305,41804,43305,99823854.47,55
30/01/2024,43302,43853,42692,42946,98413645.48,61
31/01/2024,42945,43738,42264,42558,139866006.3,60
01/02/2024,42548,43263,41859,43071,80565208.8,63
02/02/2024,43075,43451,42538,43183,81904123.66,63
03/02/2024,43183,43352,42876,42994,32652321.3,60
04/02/2024,42991,43097,42243,42570,32988452.47,60
05/02/2024,42568,43515,42244,42659,86559032.48,60
06/02/2024,42657,43366,42521,43092,66441499.11,64
07/02/2024,43093,44389,42764,44346,73915301.61,62
08/02/2024,44342,45587,44325,45300,140509985.9,66
09/02/2024,45299,48201,45252,47161,154112381.2,72
10/02/2024,47156,48186,46894,47770,50624887.07,74
11/02/2024,47770,48601,47593,48313,45933176.77,71
12/02/2024,48313,50333,47720,49937,129590357.6,70
13/02/2024,49937,50385,48325,49720,105774226.7,79
14/02/2024,49728,52093,49267,51844,128057911.6,74
15/02/2024,51841,52884,51364,51942,134038755.8,72
16/02/2024,51935,52600,51615,52161,92135592.06,72
17/02/2024,52163,52210,50647,51664,51662299.11,76
18/02/2024,51661,52393,51196,52130,48231271.81,72
19/02/2024,52155,52496,51694,51789,58180302.7,75
20/02/2024,51776,53015,50770,52275,128808168.7,72
21/02/2024,52272,52397,50611,51843,116797503.1,78
22/02/2024,51857,52049,50921,51253,103799920.6,74
23/02/2024,51252,51507,50519,50743,97613534.25,76
24/02/2024,50738,51683,50581,51562,26214985.48,72
25/02/2024,51564,51958,51282,51722,30365209.43,74
26/02/2024,51738,54969,50909,54524,139936285.7,72
27/02/2024,54534,57615,54500,57068,239524121.6,79
28/02/2024,57065,64000,56724,62512,374509999.3,82
29/02/2024,62512,63684,60365,61161,269001995.1,80
01/03/2024,61161,63265,60801,62444,132138174.8,80
02/03/2024,62433,62488,61645,62042,53124158.96,80
03/03/2024,62034,63249,61402,63142,78478732.73,83
04/03/2024,63140,68577,62376,68359,302367996.7,82
05/03/2024,68359,69210,59313,63796,471545211.7,90
06/03/2024,63815,67645,62843,66120,280039895,75
07/03/2024,66124,68061,65623,66941,224581710.9,82
08/03/2024,66928,70184,66264,68285,302028471.1,81
09/03/2024,68285,68685,68050,68463,58611675.57,84
10/03/2024,68464,69999,68196,69026,137162216.1,79
11/03/2024,69013,72910,67120,72118,362634568.2,82
12/03/2024,72105,73054,68636,71473,289591338.9,81
13/03/2024,71473,73679,71340,73121,266715579.9,81
14/03/2024,73130,73794,68555,71371,295788191.4,88
15/03/2024,71387,72415,65569,69516,344271740.3,83
16/03/2024,69505,70069,64780,65248,144535083.6,81
17/03/2024,65245,68867,64522,68352,139466123.5,79
18/03/2024,68344,68902,66585,67613,195514359.9,77
19/03/2024,67603,68123,61447,61897,329176030.1,79
20/03/2024,61919,68168,60760,67872,338674804.5,74
21/03/2024,67842,68249,64537,65485,192251157.2,78
22/03/2024,65477,66631,62332,63807,154448567.4,75
23/03/2024,63812,66027,63016,64001,80162121.43,73
24/03/2024,64007,67613,63807,67188,93521332.62,74
25/03/2024,67208,71213,66407,69898,213132400.5,75
26/03/2024,69889,71572,69257,69997,173588919.7,81
27/03/2024,69999,71754,68362,69421,160110527.7,83
28/03/2024,69406,71587,68863,70803,151953808.6,80
29/03/2024,70769,70929,69073,69903,79069569.66,79
30/03/2024,69934,70344,69586,69613,41060596.77,75
31/03/2024,69616,71391,69594,71285,61161080.79,75
01/04/2024,71296,71296,68073,69699,141681724.5,79
02/04/2024,69694,69706,64545,65469,231211665.7,79
03/04/2024,65471,66942,64511,65988,123801585,71
04/04/2024,65984,69328,65100,68538,159855793,70
05/04/2024,68522,68767,65999,67857,149352870.9,79
06/04/2024,67851,69680,67476,68917,50279290.57,75
07/04/2024,68907,70310,68858,69358,77953441.18,78
08/04/2024,69336,72756,69073,71613,160984287.4,76
09/04/2024,71623,71748,68217,69135,160398178.8,80
10/04/2024,69100,71150,67482,70630,176173585.5,78
11/04/2024,70638,71287,69555,70015,138359029,76
12/04/2024,70019,71236,65230,67150,191735414.3,79
